X,Y,Z,Name,description
6.88748,52.81107,0,D39 Emmen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Emmerveld-Zuidwest <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>5</b>  Access: <b>3</b>  (5 is best)<br />
                    <b>Lat:</b> 52.81107 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.88748<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D39Valtherbos2009Bild2.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Emmen in Drenthe. D38, D39 and D44 stand in a delightful heathland clearing in the forest north of Emmen. They're all a bit wrecked, but the location is so gorgeous, they're well wo...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=401"" >Link To More Information</a><br />
                    "
6.67183,53.10778,0,D4 Midlaren,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 53.10778 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.67183<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/rsMidlaren2011Bild4.jpg"" align=""right"" valign=""top""></a>
<br />
                    At Midlaren two passage graves are built in line, with only 5m between each other. D4 is the eastern site. The skeleton of the East-West oriented 7 capstone chamber is measuring approx. 14,8m by 3,8m....<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=366"" >Link To More Information</a><br />
                    "
6.88828,52.81086,0,D40 Emmen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D40 Valtherbos, Emmerveld-Zuidoost <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>5</b>  Access: <b>3</b>  (5 is best)<br />
                    <b>Lat:</b> 52.81086 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.88828<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D40Valthe2009Bild8a.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Emmen in Drenthe. D38, D39 and D40 stand in a delightful heathland clearing in the forest north of Emmen. 
<br /><br /> Monumentenregister (Historic Monument)
<br /><br /> Hunebed...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=402"" >Link To More Information</a><br />
                    "
6.88581,52.79992,0,D41 Emmermeer,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Emmen-Noord <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>2</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.79992 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.88581<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D41_Emmermeer.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Emmermeer in Drenthe. Go out of Emmen on the Odoorn road into the suburb of Emmermeer and on the side of the road is this wonderful monument. Hundreds of motorists must pass it ever...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=403"" >Link To More Information</a><br />
                    "
6.8704269,52.7959852,0,D42 Emmeres,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Westenesch Noord <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.7959852 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.8704269<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/42_2.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Emmen in Drenthe. D42 is found by walking through woods to the west of Emmen.
<br /><br /> Monumentenregister (Historic Monument)
<br /><br /> Hunebeddeninfo (Dutch Information)
...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=404"" >Link To More Information</a><br />
                    "
6.88728,52.79325,0,D43 Emmen Schimmeres,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Langgraf Schimmeres <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.79325 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.88728<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D43LanggrafSchimmeres2010Bild3.jpg"" align=""right"" valign=""top""></a>
<br />
                    Two passage graves within a long-barrow at Emmen in Drenthe. (Site description submitted by 
Martin_L
, May 2009) <br /> <br />

In many respects this funnel-beaker site is exceptional.
Among the...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=405"" >Link To More Information</a><br />
                    "
6.87217,52.78772,0,D44 Westenesch,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>2</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.78772 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.87217<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D44Westenesch2009Bild1.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave at Westenesch in Drenthe. D44 is to be found in the front of a farm in Westenesch west of Emmen.
<br /><br /> Monumentenregister (Historic Monument)
<br /><br /> Hunebeddeninfo (Dutch ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=406"" >Link To More Information</a><br />
                    "
6.90767,52.79158,0,D45 Emmen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D45 Emmerdennen <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.79158 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.90767<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D45Emmen2010Bild16.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage grave D45 at Emmen in Drenthe. It is largely exposed and  majestically situated on a small hilltop (with some remains of the eroded earthwork) in the Emmerdennen woodland near the centre of th...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=407"" >Link To More Information</a><br />
                    "
6.9356831,52.7838491,0,D46 Angelslo,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Angelslo Noord <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.7838491 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.9356831<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/EmmenAngelslo22010Bild2.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave at Angelslo in Drenthe. D46 can be found in a public garden surrounded by the houses in the Angelslo suburb of Emmen.
<br /><br />
Restorations took place in 1960 and 1997.
<br /><br ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=408"" >Link To More Information</a><br />
                    "
6.93789,52.78114,0,D47 Angelslo,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Angelslo Zuid <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.78114 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.93789<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/EmmenAngelslo12010Bild1.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave at Angelslo in Drenthe. D47 can be found in a small open space between the flats in the Angelslo suburb of Emmen.
<br /><br />
This tomb is restored in 1997 by placing 2 capstones from...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=409"" >Link To More Information</a><br />
                    "
6.7739594,52.8200248,0,D49 Schoonoord,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D49 Papeloze Kerk, Priestless Church <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>5</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.8200248 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.7739594<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D49PapelozeKerk2009Bild8.jpg"" align=""right"" valign=""top""></a>
<br />
                    D49 Schoonoord Passage Grave near Papeloze Kerk in Drenthe. Also known as Papeloze Kerk. What an OUTSTANDING monument.
<br /><br />monumentenregister.cultureelerfgoed.nl/monumenten/45998""> Monumenten...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=411"" >Link To More Information</a><br />
                    "
6.53132,53.06181,0,D5 Zeijen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 53.06181 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.53132<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/rsD5Zeijen2009Bild1ab.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave in Drenthe, about 1.5km out of Zeijen village.. <br /><br /> Monumentenregister (Historic Monument)
<br /><br /> Hunebeddeninfo (Dutch Information)
<br /><br /> Short info (Site Hans M...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=367"" >Link To More Information</a><br />
                    "
6.78722,52.79606,0,D50 Noordsleen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Noord-Sleen Noord <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.79606 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.78722<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D50nordsleen2010Bild2.jpg"" align=""right"" valign=""top""></a>
<br />
                    Well signposted in the village of Noordsleen near Emmen, Drenthe. this hunebed (Passage Grave) lies complete with kerbstones close to its more trashed neighbour, D51.. <br /><br /> Monumentenregister ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=413"" >Link To More Information</a><br />
                    "
6.7865,52.7947,0,D51 Noordsleen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Noord-Sleen Zuid <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.7947 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.7865<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D_51nordsleen2009Bild8.jpg"" align=""right"" valign=""top""></a>
<br />
                    D51 Passage Grave near Noordsleen in Drenthe. Not as impressive or complete as its sister D50 a few 100ms away, but its the one you see first on the farm track.
<br /><br /> Monumentenregister (Histo...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=412"" >Link To More Information</a><br />
                    "
6.33119,52.85897,0,D52 Diever,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.85897 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.33119<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D52Diever2010Bild2.jpg"" align=""right"" valign=""top""></a>
<br />
                    Neolithic (TRB West-group) passage grave oriented SW-NE with remains of lateral passage. No traces of the enclosure. <br />As at most other funnel-beaker sites in this area only the exposed skeleton (...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=414"" >Link To More Information</a><br />
                    "
6.2914175,52.8723071,0,D52a Diever,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Berkenheuvel, Pottiesbargien <br /> Pos Accuracy: <b>5</b> Condition: <b>2</b> (5 is best)   (5 is best)<br />
                    <b>Lat:</b> 52.8723071 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.2914175<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/gmo_IMG_3766M.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave in Drenthe. D52a is a lost hunebed (passage grave) in the Wapserveld near Diever. It was demolished in 1735 with the consent of the local government. Only a hill remains. The hill is cal...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=45136"" >Link To More Information</a><br />
                    "
6.21817,52.79254,0,D53 Havelterberg,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Havelte-West <br /> Pos Accuracy: <b>5</b> Condition: <b>5</b> (5 is best)   Ambience: <b>4</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 52.79254 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.21817<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D53Havelte2010Bild4.jpg"" align=""right"" valign=""top""></a>
<br />
                    D53 Havelteberg Passage Grave in Drenthe. <br /><br /> Monumentenregister (Historic Monument)
<br /><br /> Hunebeddeninfo (Dutch Information)
<br /><br /> Short info (Site Hans Meijer)
...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=415"" >Link To More Information</a><br />
                    "
6.22055,52.79257,0,D54 Havelterberg,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Havelte-Oost <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.79257 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.22055<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/rsD542011Bild1a.jpg"" align=""right"" valign=""top""></a>
<br />
                    The two Havelterberg monuments are a long way west from the string of hunebedden, the Hunebed Highway (N34). But they're worth a detour!  D54 and D53 are within 400m of each other in sandy heathland -...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=416"" >Link To More Information</a><br />
                    "
6.566116,52.92476,0,D54b Hooghalen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> Hooghalen 1, Monumentnummer 2057 <br /> Pos Accuracy: <b>4</b> Condition: <b>1</b> (5 is best)   Ambience: <b>4</b>  Access: <b>3</b>  (5 is best)<br />
                    <b>Lat:</b> 52.92476 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.566116<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D54bHooghalen2010Bild3.jpg"" align=""right"" valign=""top""></a>
<br />
                    Remains of a neolithic chambered tomb, originally measuring approx.  8 x 3.1m [1].  It was discovered in 1946 and examined  by A.E. van Giffen et. al. in 1947. . The megaliths are robbed except for on...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=28079"" >Link To More Information</a><br />
                    "
6.62942,53.07475,0,D6 Tynaarlo,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>3</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 53.07475 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.62942<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/rsD6Tynarloo2009Bild4.jpg"" align=""right"" valign=""top""></a>
<br />
                    A well preserved and rather charming skeleton of a three capstone passage (assumed) grave. It is oriented approx. NW-SE. The chamber measures 5.5m by 3.1 â 2.7m [1]. Clear length 3.9m. It is one of ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=368"" >Link To More Information</a><br />
                    "
6.68447,53.06117,0,D7 Kniphorstbos,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D7 Schipborg <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>4</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 53.06117 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.68447<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D7Schipborg2010Bild3.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Anloo in Drenthe. To be found in the woods between Anloo and Schipborg.
<br /><br />
Hamilton writes: This area is no longer a military area. It is now Netherlands' first designat...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=369"" >Link To More Information</a><br />
                    "
6.69931,53.05992,0,D8 Kniphorstbos,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D8 Anloo <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 53.05992 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.69931<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/DS050705092748_750X372.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Anloo in Drenthe. To be found in the woods between Anloo and Schipborg.
<br /><br /> Hunebeddeninfo (Dutch Information)
<br /><br /> Short info (Site Hans Meijer)
...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=370"" >Link To More Information</a><br />
                    "
6.69977,53.05927,0,D8a Kniphorstbos,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>Destroyed</b>  Ambience: <b>4</b>  Access: <b>3</b>  (5 is best)<br />
                    <b>Lat:</b> 53.05927 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.69977<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/phg_IMG_3612M.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave in Drenthe. In 1992, archaeologists A. Klein Wassink, J.E. Musch and J. Musch found the remains of two completely dismantled hunebeds in a clearing, immediately south of the existing hun...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=54932"" >Link To More Information</a><br />
                    "
6.70017,53.05927,0,D8b Kniphorstbos,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <br /> Pos Accuracy: <b>5</b> Condition: <b>Destroyed</b>  Ambience: <b>4</b>  Access: <b>3</b>  (5 is best)<br />
                    <b>Lat:</b> 53.05927 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.70017<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/zfs_IMG_3607m.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave in Drenthe. The location of this destroyed hunebed, which was discovered at the same time as hunebed D8a, was recognizable in the terrain as a faint, oval depression with the start of a ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=54933"" >Link To More Information</a><br />
                    "
6.71561,53.06153,0,D9 Annen,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Drenthe <b>Alt Name:</b> D IX Noordlo, D09 <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>2</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 53.06153 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.71561<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/D9Annen2009Bild2.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave near Annen in Drenthe. (Site description submitted by 
Martin_L
, October 2009) <br /> <br />
D IX Noordlo at Annen. Remains of a  4 capstone passage grave. The chamber is orientated ...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=371"" >Link To More Information</a><br />
                    "
5.48846,52.8555,0,F1 Rijsterbos,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Friesland <b>Alt Name:</b> F1 Gaasterland <br /> Pos Accuracy: <b>4</b> Condition: <b>2</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 52.8555 &nbsp;&nbsp;&nbsp;<b>Long</b>: 5.48846<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/[3630]DSC_1394c1200x800.jpg"" align=""right"" valign=""top""></a>
<br />
                    Largely destroyed in 1849 this 4 capstone tomb is the only known megalithic site in the Province Friesland. . The ground plan of the chamber is still visible as the extraction pits of the orthostats w...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=27043"" >Link To More Information</a><br />
                    "
6.65911,53.11571,0,G1 Noordlaren,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Groningen <br /> Pos Accuracy: <b>5</b> Condition: <b>3</b> (5 is best)   Ambience: <b>3</b>  Access: <b>4</b>  (5 is best)<br />
                    <b>Lat:</b> 53.11571 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.65911<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/G1_Noordlaren.jpg"" align=""right"" valign=""top""></a>
<br />
                    Passage Grave at Noordlaren in Groningen. Just over the border from Drenthe into Groningen province lies what remains of the G1 hunebed at Noordlaren. Actually, its just outside the village down a wel...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=417"" >Link To More Information</a><br />
                    "
6.63979,53.1324,0,G2 Glimmer Es,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Groningen <b>Alt Name:</b> G2 Glimmeres <br /> Pos Accuracy: <b>4</b> Condition: <b>Destroyed</b>  Ambience: <b>3</b>  Access: <b>3</b>  (5 is best)<br />
                    <b>Lat:</b> 53.1324 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.63979<br />
                    The destroyed megalithic tomb was discovered in 1966 by J.E. Musch and excavated in 1969/70 by J.N. Lanting (BAI Groningen) et al... According to his results, the chamber was built of 6 pairs of ortho...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=27265"" >Link To More Information</a><br />
                    "
6.926926,53.335858,0,G5 Heveskesklooster,"
        <b>Type:</b> Passage Grave <b>County/Region:</b> Groningen <br /> Pos Accuracy: <b>5</b> Condition: <b>4</b> (5 is best)   Ambience: <b>5</b>  Access: <b>5</b>  (5 is best)<br />
                    <b>Lat:</b> 53.335858 &nbsp;&nbsp;&nbsp;<b>Long</b>: 6.926926<img src=""http://www.megalithic.co.uk/a558/a312/gallery/benelux/The_Netherlands/thumb/mmd_G5-04.jpg"" align=""right"" valign=""top""></a>
<br />
                    In 1982, during excavations at the site of a former monastery in the village of Heveskes, archaeologists discovered the remains of a previously unknown hunebed. As the site was earmarked for industria...<b>.</b> (c) Meg. Portal contributors.<br />
		     <a href=""http://www.megalithic.co.uk/article.php?sid=51648"" >Link To More Information</a><br />
                    "
